id;paisResidenciaActual;estadoResidenciaActual;ciudadResidenciaActual;empresaActual;cargoActual;donante;profesor;fechaActualizacion;fechaExpiracion
5615;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DPTO COMERCIAL;0;0;4/5/2011;01/01/2999
466;NA;NA;NA; UNIVERSIDAD DE LOS ANDES; ASISTENTE DE  INVESTIGACION;D;D;01/01/2009;01/01/2099
4281; Colombia; Cundinamarca; Bogot? D.C.; CORFICOLOMBIA; ANASLISTA DE BANCA DEINVERSION;D;D;01/08/2013;01/01/2099
2878; Colombia; Cundinamarca; Bogot? D.C.; StartBull; Gerente General;D;D;01/01/2011;01/01/2099
3899; Colombia; Cundinamarca; Bogot? D.C.; Romero Raad Abogados; Abogada Asociada;D;D;01/01/2012;01/01/2099
913; Colombia; Cundinamarca; Bogot? D.C.; AVIANCA; INGENIERO DE OPERACION;D;D;01/01/2009;01/01/2099
2516;NA; Cundinamarca; Bogot? D.C.; UNIVERSIDAD DE LOS ANDES; ASISTENTE GRADUADO;D;D;01/01/2011;01/01/2099
5648;COLOMBIA;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;11/8/2016;01/01/2999
2932; Colombia; Cundinamarca; Bogot? D.C.; NEC De Colombia S.A.; Ingeniero 1;D;D;01/01/2011;01/01/2099
72; Colombia; Cundinamarca; Bogot? D.C.; Uniandes; Asistente Investigaci?n;D;D;01/08/2009;01/01/2099
2246; Colombia; Cundinamarca; Bogot? D.C.; Procesos Y Dise?os Energeticos; Ingeniera De Procesos;D;D;01/08/2011;01/01/2099
3306; Colombia; Cundinamarca; Bogot? D.C.; Corporaci?n AC - Colombia; Asistente De Direcci?n;D;D;01/08/2012;01/01/2099
390; Colombia; Cundinamarca; Bogot? D.C.; Banco Agrario; Profesional;D;D;01/08/2009;01/01/2099
2782; Colombia; Cundinamarca; Bogot? D.C.; SOPOF BANKING; SOFTWARE DEVELPMENT;D;D;01/01/2011;01/01/2099
5934;NA;NA;NA;NA;INVESTIGADOR;0;0;1/1/2001;01/01/2999
602; Colombia; Cundinamarca; Bogot? D.C.; ESCALAR S.A.; ARQUITECTO DISE?ADOR;D;D;01/01/2009;01/01/2099
5898;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;8/8/2014;01/01/2999
163; Colombia; Cundinamarca; Bogot? D.C.; Corpogesti?n; Dise?ador;D;D;01/08/2009;01/01/2099
3537; Colombia; Cundinamarca; Bogot? D.C.; MCKINSEY & COMPANY; BUSINESS ANALYST INTERN;D;D;01/01/2012;01/01/2099
3809; Colombia; Cundinamarca; Bogot? D.C.; Nec De Colombia; Ingeniero De Proyectos;D;D;01/01/2012;01/01/2099
483; Colombia; Cundinamarca; Bogot? D.C.; COLEGIO CRISTIANO DEL NORTE; DOCENTE DE INGLES Y PSICOLOGA;D;D;01/01/2009;01/01/2099
4122; Colombia; Cundinamarca; Bogot? D.C.; Setri Sustentabilidad SAS; Ingeniero De Proyectos;D;D;01/08/2013;01/01/2099
6367;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;1;0;9/10/2015;01/01/2999
4859; Colombia; Cundinamarca; Bogot? D.C.; Mininsterio De Salud Y Prot Social; Contratista;D;D;01/01/2013;01/01/2099
6786;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DOCENTE;0;0;5/11/2016;01/01/2999
605; Colombia; Meta; Villavicencio; LUIS EDUARDO SOLIS INGENIERIA ELECTRICA; GERENTE ADMINISTRATIVO;D;D;01/01/2009;01/01/2099
1070;NA;NA;NA; Inependense  Drill; Ing De Proyectos;D;D;01/08/2010;01/01/2099
1339;NA;NA;NA; B.O.T Concesiones De Gerencia; Analista;D;D;01/08/2010;01/01/2099
4208; Colombia; Cundinamarca; Bogot? D.C.; Socop; Coordinador De Calidad;D;D;01/08/2013;01/01/2099
4710; Colombia; Cundinamarca; Bogot? D.C.; bluefields; Medica;D;D;01/01/2013;01/01/2099
102; Colombia; Cundinamarca; Bogot? D.C.; Fondo Para La Acci?n Ambiental Y La Ni?ez; Gestora De Alianzas;D;D;01/08/2009;01/01/2099
5119; Colombia; Cundinamarca; Bogot? D.C.; Henkel; Technical Customer Service;D;D;01/01/2013;01/01/2099
6345;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DESEMPLEADA;0;0;12/5/2016;01/01/2999
4851; Colombia; Cundinamarca; Bogot? D.C.; Teknidata; Consultor;D;D;01/01/2013;01/01/2099
7238;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESOR;0;0;7/6/2012;01/01/2999
6647;COLOMBIA;VALLE;CALI;NA;NA;0;0;12/2/2016;01/01/2999
5545;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;8/11/2014;01/01/2999
3668; Colombia; Cundinamarca; Bogot? D.C.; Tomas Greian Antomps; Analista Financiero;D;D;01/01/2012;01/01/2099
6476;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;10/7/2014;01/01/2999
1589; Colombia; Cundinamarca; Bogot? D.C.; Banco De Bogota; Analista;D;D;01/01/2010;01/01/2099
4700; Colombia; Cundinamarca; Bogot? D.C.; CONTROLES EL?CTRICOS SAS; DIRECTOR OPERATIVO;D;D;01/01/2013;01/01/2099
2207; Colombia; Cundinamarca; Bogot? D.C.; Bonos Banca Inversion; Analista Financiera;D;D;01/08/2011;01/01/2099
76; Colombia; Cundinamarca; Bogot? D.C.; Arrieta Mantilla Y Asociados; Abogada;D;D;01/08/2009;01/01/2099
2564; Colombia; Cundinamarca; Bogot? D.C.; GRUPO INMOBILIARIO Y CONSTRUCTOR VALOR S.A.; ARQUITECTO;D;D;01/01/2011;01/01/2099
6201;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;9/28/2015;01/01/2999
7055;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;ARQUITECTO JUNIOR;0;0;9/20/2016;01/01/2999
3230; Colombia; Cundinamarca; Bogot? D.C.; UNIVERSIDAD DE LOS ANDES; PROFESOR DE CATEDRA;D;D;01/08/2012;01/01/2099
5822;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;12/7/2015;01/01/2999
5912;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;ESPECIALISTA EN CREDITO;0;0;3/3/2016;01/01/2999
6293;COLOMBIA;BOGOTA D.C.;BOGOTA D.C.;NA;NA;0;0;4/22/2013;01/01/2999
2105; Colombia; Cundinamarca; Tenjo;NA;NA;D;D;01/08/2011;01/01/2099
5452;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;12/16/2014;01/01/2999
2773; Colombia; Cundinamarca; Bogot? D.C.; AviancaTaca Holding; Anal?sta Gesti?n Estrat?gica;D;D;01/01/2011;01/01/2099
1424;NA;NA;NA; Activar Ltda.; Administrador;D;D;01/08/2010;01/01/2099
4086; Francia; Paris; Paris;NA;NA;D;D;01/01/2012;01/01/2099
6570;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;11/10/2014;01/01/2999
4420; Colombia; Cundinamarca; Bogot? D.C.; Oportunidad Estrategica; Apoyo Loguistico Y Academico;D;D;01/08/2013;01/01/2099
5266;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;CAPACITADOR DE AREA SOCIAL;0;0;9/12/2008;01/01/2999
1961; Colombia; Cundinamarca; Cota; Universidad De Los Andes; Asistente Graduado;D;D;01/01/2010;01/01/2099
7167;COLOMBIA;VALLE;PALMIRA;NA;NA;0;0;9/28/2009;01/01/2999
171; Colombia; Cundinamarca; Bogot? D.C.; Brigard Y Castro; Ingeniero De Patente;D;D;01/08/2009;01/01/2099
3180; Colombia; Cundinamarca; Bogot? D.C.; ECON ESTUDIO; INVESTIGADOR ECONOMICO;D;D;01/08/2012;01/01/2099
153; Colombia; Cundinamarca; Bogot? D.C.; Ace Seguros S.A; Suscriptor Junior;D;D;01/08/2009;01/01/2099
5544;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;4/9/2012;01/01/2999
7129;ESTADOS UNIDOS;MINNESOTA;SAINT PAUL;NA;NA;0;0;9/25/2015;01/01/2999
1491;NA;NA;NA; Stratco; Consultor;D;D;01/01/2010;01/01/2099
6991;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;5/7/2010;01/01/2999
164; Colombia; Cundinamarca; Bogot? D.C.; Subaru De Colombia S.A.; Gerente De Marca;D;D;01/08/2009;01/01/2099
7016;COLOMBIA;ARAUCA;ARAUCA;NA;NA;0;0;10/5/2015;01/01/2999
3468; Colombia; Caldas; Manizales; Plyma S.A; Coordinador Ambiental De Proyecto;D;D;01/08/2012;01/01/2099
250; Colombia; Cundinamarca; Bogot? D.C.; Falabella De Colombia; Analista De Cadena De Abastecimiento;D;D;01/08/2009;01/01/2099
2857; Colombia; Cundinamarca; Bogot? D.C.; VALORACION ECONOMICA AMBIENTAL; PROFESIONAL DE PROYECTOS;D;D;01/01/2011;01/01/2099
494; Colombia; Meta; Villavicencio; AUTOMOTORES LLANOGRANDE S.A.; ASESOR COMERCIAL;D;D;01/01/2009;01/01/2099
4337; Colombia; Cundinamarca; Bogot? D.C.; Allianz Seguros; Abogada De Responsabilidad Civil;D;D;01/08/2013;01/01/2099
6215;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;6/6/2013;01/01/2999
6686;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DIRECTOR;0;0;2/19/2013;01/01/2999
5646;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;7/24/2013;01/01/2999
2251; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Lo Andes; Asistente Graduado;D;D;01/08/2011;01/01/2099
3356; Colombia; Cundinamarca; Bogot? D.C.; INFRACEL LTDA; PROFESIONAL COMERCIAL;D;D;01/08/2012;01/01/2099
6407;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;DESARROLLADOR;0;0;11/4/2010;01/01/2999
3679; Colombia; Antioquia; Medell?n; K2 International S.A.S.; Gerente;D;D;01/01/2012;01/01/2099
5840;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DIRECTIVO 1ER NIVEL;0;0;1/21/2015;01/01/2999
4494; Colombia; Cundinamarca; Bogot? D.C.; CIMITC; Analistas;D;D;01/08/2013;01/01/2099
2255; Colombia; Cundinamarca; Bogot? D.C.; Coremar; Coordinadora De Proyectos;D;D;01/08/2011;01/01/2099
2138; Colombia; Cundinamarca; Bogot? D.C.; Leisure Advisors; Gerente De Proyectos;D;D;01/08/2011;01/01/2099
6157;ALEMANIA;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;8/1/2013;01/01/2999
5715;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;7/4/2013;01/01/2999
5231;COLOMBIA;SANTANDER;SAN GIL;NA;NA;0;0;2/2/2016;01/01/2999
5705;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;9/12/2013;01/01/2999
1830; Colombia; Cundinamarca; Bogot? D.C.; Esei S.A.; Ingeniera Proyectos De Energia;D;D;01/01/2010;01/01/2099
2201; Colombia; Cundinamarca; Bogot? D.C.; Ingetec; Ingeniero Auxiliar;D;D;01/08/2011;01/01/2099
6403;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;6/21/2013;01/01/2999
273; Colombia; Cundinamarca; Bogot? D.C.; Proalpet Sa; Aruitecta;D;D;01/08/2009;01/01/2099
5204;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;7/27/2011;01/01/2999
5349;SUECIA;NO DISPONIBLE;NO DISPONIBLE;NA;DISE?ADOR;0;0;2/23/2016;01/01/2999
2565; Colombia; Cundinamarca; Bogot? D.C.; BANCO DE BOGOTA; ANALISTA DE RIESGO;D;D;01/01/2011;01/01/2099
6922;NA;NA;NA;NA;INGENIERO CIVIL;0;0;1/1/2001;01/01/2999
4332; Colombia; Cundinamarca; Bogot? D.C.; Universidad Andes; Asistentte Graduada;D;D;01/08/2013;01/01/2099
2896; Colombia; Cundinamarca; Bogot? D.C.; DANIEL BERMUDEZ Y COMPA?IA; ARQUITECTO;D;D;01/01/2011;01/01/2099
3198; Colombia; Cundinamarca; Bogot? D.C.; ACCUATECH S A; INGENIERO CIVIL;D;D;01/08/2012;01/01/2099
5083; Colombia; Cundinamarca; Bogot? D.C.; casa Editorial El Tiempo; diselade;D;D;01/01/2013;01/01/2099
1970; Colombia; Cundinamarca; Bogot? D.C.; Inversiones Os Corcovadito; Gerente De Operaciones Y Logistica;D;D;01/01/2010;01/01/2099
5066; Colombia; Cundinamarca; Bogot? D.C.; independietre; n;D;D;01/01/2013;01/01/2099
5783;NA;NA;NA;NA;DIRECTORA DE DEPARTAMENTO DE ANTROPOLOGIA;0;0;1/1/2001;01/01/2999
4437; Colombia; Cundinamarca; Chia; IMA; Asesor;D;D;01/08/2013;01/01/2099
6849;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;JEFE DE PLANEACION;0;0;11/12/2014;01/01/2999
4931; Colombia; Cundinamarca; Bogot? D.C.; Asercame; Analista De Negocios;D;D;01/01/2013;01/01/2099
5729;COLOMBIA;CUNDINAMARCA;CHIA;NA;NA;0;0;7/8/2015;01/01/2999
6830;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;2/5/2014;01/01/2999
2224; Colombia; Cundinamarca; Bogot? D.C.; Contact And Bussines Ip; Consultor;D;D;01/08/2011;01/01/2099
4868; Colombia; Cundinamarca; Bogot? D.C.; PARTIDO  DE LA U; ASISTENTE Y COOR DE PROYCTOS;D;D;01/01/2013;01/01/2099
5308;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DIRECTIVO;0;0;11/19/2010;01/01/2999
607; Colombia; Norte De Santander; Cucuta; DISE?O INTERIOR LTDA; ARQUITECTO;D;D;01/01/2009;01/01/2099
1148;NA;NA;NA; Cci Market Place S.A.; Ejecutiva De Cuenta;D;D;01/08/2010;01/01/2099
6069;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DOCENTE;0;0;11/21/2016;01/01/2999
5185;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;10/6/2015;01/01/2999
3031;NA;NA;NA; Brigard & Urrutia Abogados; Asociado Junior;D;D;01/08/2012;01/01/2099
221; Colombia; Cundinamarca; Bogot? D.C.; Avianca; Analista Alianzas;D;D;01/08/2009;01/01/2099
412; Colombia; Cundinamarca; Bogot? D.C.; Independiente; Periodista;D;D;01/08/2009;01/01/2099
2942; Colombia; Valle; Yumbo; CARTON DE COLOMBIA; INGENIERO DE MANTENIMIENTO;D;D;01/01/2011;01/01/2099
1576; Colombia; Cundinamarca; Bogot? D.C.; Restaurante Pozzetto; Administrador;D;D;01/01/2010;01/01/2099
5198;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;11/28/2016;01/01/2999
364; Colombia; Cundinamarca; Bogot? D.C.; Rsa; Coordinadora De Portafolios;D;D;01/08/2009;01/01/2099
5309;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DISE?ADORA SENIOR;0;0;11/22/2016;01/01/2999
5054; Colombia; Cundinamarca; Bogot? D.C.; u; asitente De Informacion;D;D;01/01/2013;01/01/2099
5403;COLOMBIA;VALLE;CALI;NA;NA;0;0;12/7/2015;01/01/2999
3308; Colombia; Cundinamarca; Bogot? D.C.; Markel Team; asistente De Proyecto;D;D;01/08/2012;01/01/2099
3726; Colombia; Cundinamarca; Cajic?; CABELIER ABOGADOS; ABOGADO ASOCIADO;D;D;01/01/2012;01/01/2099
1084;NA;NA;NA; Green Solutions Group; Gerente General;D;D;01/08/2010;01/01/2099
616; Colombia; Cundinamarca; Bogot? D.C.; SONIDO INTERNO / CREPES & WAFFLES; COORDINADORA MUSICAL;D;D;01/01/2009;01/01/2099
4910; Colombia; Cundinamarca; Bogot? D.C.; ANIF; Investigador Econ?mico;D;D;01/01/2013;01/01/2099
1272;NA;NA;NA; Universidad Del Rosario; Investigador;D;D;01/08/2010;01/01/2099
2640; Colombia;NA; Cali; CARTON DE COLOMBNIA; INGENIERO;D;D;01/01/2011;01/01/2099
3639; Colombia; Cundinamarca; Bogot? D.C.; reneracion Ltada; aeqrwctio;D;D;01/01/2012;01/01/2099
4728; Colombia; Cundinamarca; Bogot? D.C.; c; ejecutiva De Compensacion;D;D;01/01/2013;01/01/2099
5681;COLOMBIA;CUNDINAMARCA;CHIA;NA;GERENTE NACIONAL DE VENTAS;0;0;12/2/2016;01/01/2999
4098; Colombia; Santander; Barrancabermeja; ospital Reginal Del Megnadela Medio; Medico Servicio Social Obligatorio;D;D;01/08/2013;01/01/2099
5970;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PRACTICANTE;0;0;10/6/2015;01/01/2999
1359;NA;NA;NA; Fundaci?n Liderazgo Y Democracia; Asistente De Direcci?n;D;D;01/08/2010;01/01/2099
2993; Francia;NA; Guyancourt; Akka Technologies; Ingeniero De Calculos Estructurales En Aeronautica;D;D;01/01/2011;01/01/2099
4518; Colombia; Cundinamarca; Bogot? D.C.; Linea Colombia; Analista En Negocios;D;D;01/08/2013;01/01/2099
4915; Colombia; Cundinamarca; Bogot? D.C.; Publicaciones Semana; Diagramadora / Revista SoHo;D;D;01/01/2013;01/01/2099
3339; Colombia; Cundinamarca; Bogot? D.C.; Vlipco; Due?o;D;D;01/08/2012;01/01/2099
3718; Colombia; Cundinamarca; Bogot? D.C.; Seguros Bolivar; Riesgo Operativo;D;D;01/01/2012;01/01/2099
4103; Colombia; Cundinamarca; Bogot? D.C.; Laboratorios Biopas; M?dico Especialista De Producto;D;D;01/08/2013;01/01/2099
5371;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESIONAL;0;0;6/13/2011;01/01/2999
5331;CANADA;ONTARIO;TORONTO;NA;POSDOCTORAL FELLOW;0;0;4/14/2015;01/01/2999
6616;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;DOCENTE;0;0;5/6/2013;01/01/2999
4848; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Asistente Graduado;D;D;01/01/2013;01/01/2099
341; Colombia; Cundinamarca; Bogot? D.C.; Jp Morgan Corporacion Financiera; Analista De Riesgos;D;D;01/08/2009;01/01/2099
5032; Colombia; Cundinamarca; Bogot? D.C.; v; ingeneiro Junior;D;D;01/01/2013;01/01/2099
1823; Colombia; Cundinamarca; Bogot? D.C.; Deloitte Asesores Y Consultores; Asistente De Impuestos;D;D;01/01/2010;01/01/2099
720; Colombia; Quindio; Armenia; FINCA EL CENTAVO; ADMINISTRADOR;D;D;01/01/2009;01/01/2099
6730;CHINA;SHANGHAI;SHANGHAI;NA;GERENTE GENERAL;0;0;8/23/2010;01/01/2999
6844;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;CONSULTOR;0;0;5/23/2016;01/01/2999
2075; Colombia; Cundinamarca; Bogot? D.C.; Valores Colombia; Promotora De Negocio;D;D;01/08/2011;01/01/2099
3516; Colombia; Cundinamarca; Bogot? D.C.; HUAWEI; Ingenieo De Preventa;D;D;01/01/2012;01/01/2099
2929; Colombia; Cundinamarca; Bogot? D.C.; Grupo De Dise?o Independiente; consultora Junior;D;D;01/01/2011;01/01/2099
2769; Colombia; Cundinamarca; Bogot? D.C.; Havas Media; Asistente De Medios;D;D;01/01/2011;01/01/2099
2001; Colombia; Cundinamarca; Bogot? D.C.; Itansuca; Auxiliar De Ingenieria;D;D;01/08/2011;01/01/2099
6034;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;12/23/2016;01/01/2999
98; Colombia; Cundinamarca; Bogot? D.C.; Chevron Petroleum Company; Supervisor Hse;D;D;01/08/2009;01/01/2099
6023;ALEMANIA;RHEINLAND-PFALZ;MAINZ;NA;NA;0;0;8/5/2010;01/01/2999
6213;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;4/6/2015;01/01/2999
4285; Colombia; Cundinamarca; Bogot? D.C.; fresenius Medical Care; cordinador De Psidcccion;D;D;01/08/2013;01/01/2099
5839;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;GERENTE GENERAL;0;0;6/30/2016;01/01/2999
4430; Colombia; Cundinamarca; Bogot? D.C.; Cooiparacion Colombia Internacional; dise?ad Grafico;D;D;01/08/2013;01/01/2099
3744; Colombia; Cundinamarca; Bogot? D.C.; BBVA; Profesional Especializado En Proyectos De Innovaci?n;D;D;01/01/2012;01/01/2099
475; Alemania; Nordrheinwestfalen; D?sseldorf; Bayer Innovation Gmbh; Ingeniera De Proyectos;D;D;01/01/2009;01/01/2099
485; Colombia; Cundinamarca; Bogot? D.C.; BSR Idiomas; Profesor De Ingl?s;D;D;01/01/2009;01/01/2099
4585; Colombia; Cundinamarca; Bogot? D.C.; AGOB COLOMBIA; Profesional De Venteasl;D;D;01/08/2013;01/01/2099
2287; Colombia; Cundinamarca; Bogot? D.C.; Cosenip; Profesional Energetico;D;D;01/08/2011;01/01/2099
142; Colombia; Cundinamarca; Bogot? D.C.; Baker & Mackenzie De Colombia; Abogada Junior;D;D;01/08/2009;01/01/2099
1248;NA;NA;NA; Universidad De Los Andes; Asistente Cei;D;D;01/08/2010;01/01/2099
2550; Colombia; Cundinamarca; Bogot? D.C.; REFINANCIA; PROFESIONAL DE PROYECTOS;D;D;01/01/2011;01/01/2099
5942;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;PROFESIONAL;0;0;11/23/2006;01/01/2999
1749; Colombia; Cundinamarca; Bogot? D.C.; Independiente; Consultor;D;D;01/01/2010;01/01/2099
3577; Colombia; Boyac?; Tunja;NA;NA;D;D;01/01/2012;01/01/2099
5597;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;10/5/2015;01/01/2999
4705; Colombia; Cundinamarca; Bogot? D.C.; Ministerios Del Interior; Contratista;D;D;01/01/2013;01/01/2099
5663;COLOMBIA;SANTANDER;BARRANCABERMEJA;NA;PROFESIONAL;0;0;11/21/2016;01/01/2999
6867;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;COST CONTROL LEADER;0;0;11/30/2016;01/01/2999
724; Colombia; Cundinamarca; Bogot? D.C.; CAMARA DE COMERCIO; ASISTENTE DEL CENTRO DE EMPRENDIMIENTO;D;D;01/01/2009;01/01/2099
2011; Reino Unido;NA; Inglaterra;NA;NA;D;D;01/08/2011;01/01/2099
896; Colombia; Cundinamarca; Bogot? D.C.; PE?A CUELLAR ARQUITECTOS; ARQUITECTO;D;D;01/01/2009;01/01/2099
872; Colombia; Cundinamarca; Bogot? D.C.; SEGUROS BOLIVAR; ASESOR DE GERENCIA;D;D;01/01/2009;01/01/2099
503; Colombia; Cundinamarca; Bogot? D.C.; Universidad De Los Andes; Profesional Asistente De Proyectos;D;D;01/01/2009;01/01/2099
3821; Colombia; Cundinamarca; Bogot? D.C.; Citybank; Analista Cimiur;D;D;01/01/2012;01/01/2099
1525; Colombia; Cundinamarca; Bogot? D.C.; Colombiana Kimberly Colpapel; Jefe De Genealogia Y Servicio Al Cliente;D;D;01/01/2010;01/01/2099
6846;ESTADOS UNIDOS;VIRGINIA;ARLINGTON;NA;PROFESIONAL;0;0;12/5/2016;01/01/2999
3657; Colombia; Cundinamarca; Bogot? D.C.; Wesco Sa; gerente Administrativo;D;D;01/01/2012;01/01/2099
3582; Colombia; Cundinamarca; Chia; la Colina Braands; tesorera;D;D;01/01/2012;01/01/2099
4397; Colombia; Cundinamarca; Bogot? D.C.; Bayer; Asistente De Logistica;D;D;01/08/2013;01/01/2099
5483;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;ABOGADO;0;0;5/20/2015;01/01/2999
1471;NA;NA;NA; Seven Fourn; Ing Consultor;D;D;01/01/2010;01/01/2099
2362; Colombia; Cundinamarca; Bogot? D.C.; Superintendencia De Servicios P?blicos; Contratista;D;D;01/08/2011;01/01/2099
4639;NA;NA;NA; Superintendencia Nacional De Salud; Profesional  Universitaria;D;D;01/01/2013;01/01/2099
6098;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;10/5/2016;01/01/2999
7003;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;5/2/2014;01/01/2999
3792; Colombia; Cundinamarca; Bogot? D.C.; GREENSTONE COLOMBIA; Director De Inversion;D;D;01/01/2012;01/01/2099
5621;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;11/23/2015;01/01/2999
3699; Colombia; Cundinamarca; Bogot? D.C.; Corficolombiana; Analista De Inversiones;D;D;01/01/2012;01/01/2099
4731; Colombia; Cundinamarca; Bogot? D.C.; LMIE FK ASOSCODA; ASOCIADO TECNICO;D;D;01/01/2013;01/01/2099
6056;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;6/13/2011;01/01/2999
2554; Colombia; Cundinamarca; Bogot? D.C.; JUANBE S.A.; Mercadeo;D;D;01/01/2011;01/01/2099
1011;NA;NA;NA; Fundaci?n Etnallano; Antropologa De Campo;D;D;01/08/2010;01/01/2099
3099; Colombia; Cundinamarca; Bogot? D.C.; Artus Global; Managing Partner;D;D;01/08/2012;01/01/2099
6772;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;PROFESIONAL;0;0;2/3/2015;01/01/2999
6385;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;10/10/2014;01/01/2999
7020;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;2/23/2015;01/01/2999
6064;NO DISPONIBLE;NO DISPONIBLE;NO DISPONIBLE;NA;DIRECTIVO;0;0;11/19/2010;01/01/2999
5548;COLOMBIA;ANTIOQUIA;MEDELLIN;NA;ASISTENTE COMERCIAL LEASING INTERNACIONAL;0;0;9/1/2015;01/01/2999
3183; Colombia; Cundinamarca; Bogot? D.C.; I INVEST; DIRECTORA DE PROYECTOS;D;D;01/08/2012;01/01/2099
5846;COLOMBIA;BOGOTA D.C.;BOGOT? D.C.;NA;NA;0;0;8/24/2015;01/01/2999
4628;NA;NA;NA; Organizaci?n Mundial De La Migraciones; Consultora;D;D;01/01/2013;01/01/2099
6591;MEXICO;NO DISPONIBLE;NO DISPONIBLE;NA;NA;0;0;8/1/2013;01/01/2999
105; Colombia; Cundinamarca; Bogot? D.C.; Procesos Y Dise?os Energeticos; Ingeniero Electrico;D;D;01/08/2009;01/01/2099
411; Colombia; Cundinamarca; Bogot? D.C.; Colegio Los Nogales; Docente Y Coordinadora De Servicio Social;D;D;01/08/2009;01/01/2099
4023; Colombia; Cundinamarca; Bogot? D.C.; Nexpant; Analista De Consultoria;D;D;01/01/2012;01/01/2099
4425; Colombia; Cundinamarca; Bogot? D.C.; PREM SHAKTI - CHARMING CLUB; PROFESORA DANZA;D;D;01/08/2013;01/01/2099
2994; Panam?; Distrito Capital; Ciudad De Panam?; Programa De Naciones Unidas Para El Desarrollo; Consultora Junior;D;D;01/01/2011;01/01/2099
5983;FRANCIA;SEINE;PARIS;NA;NA;0;0;5/20/2015;01/01/2999
1860; Colombia; Cundinamarca; Bogot? D.C.; Aires S.A.; Analista De Control Gesti?n;D;D;01/01/2010;01/01/2099
3034; Alemania; Baden-W?rttemberg; Offenburg;NA;NA;D;D;01/08/2012;01/01/2099
