id;beneficiarioQE;gradoEgresado;nivelGrado;semestreGrado
994;0;Microbiólogo;Pregrado;2008-10
3168;0;Biólogo;Pregrado;2016-20
2004;0;Especialista en Conflictos Armados y Paz;Especialización;2010-10
1675;0;Especialista en Derecho de Los Negocios Internacionales;Especialización;2015-20
2816;0;Profesional en Lenguas Modernas;Pregrado;1997-20
150;0;Maestro en Arte. Concentraci?n: Proyectos Culturales;Pregrado;2017-10
2941;0;Matemático;Pregrado;1998-20
1624;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;2010-20
611;0;Politólogo;Pregrado;2003-20
443;0;Especialista en Gesti?n Regional del Desarrollo;Especializaci?n;2018-20
1333;0;Antropólogo;Pregrado;2011-20
1221;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;1997-20
2807;0;LicenciadO en Lenguas Modernas;Pregrado;1974-10
639;0;Arquitecto;Pregrado;1992-10
2101;0;Especialista en Derecho de Los Negocios Internacionales;Especialización;2015-10
1860;0;Magíster en Ciencias-Química;Maestría;2014-10
285;0;Mag?ster en Estudios Internacionales;Maestr?a;2018-10
2803;0;LicenciadO en Lenguas Modernas;Pregrado;1974-20
933;0;Politólogo;Pregrado;2003-10
1714;0;Especialista en Gestión Pública e Instituciones Administrativas;Especialización;2009-20
1394;0;Magíster en Periodismo;Maestría;2014-20
438;1;M?dico;Pregrado;2018-10
442;0;Especialista en Gesti?n Regional del Desarrollo;Especializaci?n;2018-10
719;0;Arquitecto;Pregrado;1992-20
1778;0;Filósofo;Pregrado;1968-10
1562;0;Especialista en Banca;Especialización;1997-20
3024;D;Magíster en Matemáticas;Maestría;2004-10
1813;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;2006-10
2730;0;Músico con Enfasis en Composición;Pregrado;2005-20
1667;0;Magíster en Filosofía;Maestría;2012-10
1537;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;2006-20
1044;0;Antropólogo;Pregrado;1998-10
474;0;Especialista en Administración Financiera;Especialización;2015-20
1462;0;Filósofo;Pregrado;1968-20
976;0;Magíster en Ciencia Política;Maestría;2004-10
413;0;Ingeniero Industrial;Pregrado;2018-20
2797;0;Músico con Enfasis en Composición;Pregrado;2005-10
2276;0;Delineante de Arquitectura;Pregrado;1963-10
714;0;Antropólogo;Pregrado;2011-10
1683;0;Magíster en Filosofía;Maestría;2012-20
2376;0;Especialista en Ciudad y Arquitectura;Especialización;2009-20
3138;0;Especialista en Recursos Humanos;Especialización;2002-10
412;0;Mag?ster en Ingenier?a Electr?nica y de Computadores;Maestr?a;2018-10
924;0;Antropólogo;Pregrado;1998-20
860;0;Especialista en Administración;Especialización;1992-10
831;0;Especialista en Administración Financiera;Especialización;2015-10
57;0;Especialista en Derecho de Los Negocios Internacionales;Especializaci?n;2017-20
96;0;Dise?ador;Pregrado;2017-10
2435;0;Magíster en Psicología;Maestría;2009-20
1492;0;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2011-10
1871;0;Magíster en Psicología;Maestría;2010-10
2701;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2003-10
2110;0;Licenciado en Microbiología;Pregrado;1979-20
1434;0;Filósofo;Pregrado;1993-10
1227;0;Especialista en Derecho Urbano, Propiedad y Políticas del Suelo;Especialización;2009-20
437;0;Especialista en Dise?o y Gesti?n Social de Tecnolog?a;Especializaci?n;2018-10
1695;0;Magíster en Dirección Universitaria;Maestría;2004-20
2813;0;LicenciadO en Lenguas Modernas;Pregrado;1990-20
1186;0;Administrador de Empresas;Pregrado;2011-20
2015;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1959-10
1375;0;Filósofo;Pregrado;1981-20
2577;0;Músico con Enfasis en Guitarra;Pregrado;2004-10
244;0;Mag?ster en Estudios Interdisciplinarios Sobre Desarrollo;Maestr?a;2017-10
2487;0;Doctor en Ciencias - Física;Doctorado;2011-20
2519;0;Magíster en Psicología;Maestría;2009-10
1306;0;Especialista en Inteligencia de Mercados;Especialización;2015-10
2611;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2003-20
2083;0;Bacteriólogo;Pregrado;1981-10
1194;0;Abogado;Pregrado;1991-20
3022;0;Profesional en Lenguas Modernas;Pregrado;1988-10
2409;1;Magíster en Historia;Maestría;2016-10
1866;0;Filósofo;Pregrado;1993-20
2418;0;Magíster en Derecho;Maestría;2010-20
744;0;Especialista en Periodismo;Especialización;2006-20
2688;0;Músico con Enfasis en Dirección Coral;Pregrado;2000-20
499;0;Especialista en Finanzas;Especialización;1990-20
1543;0;Filósofo;Pregrado;1981-10
2429;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1959-20
2760;0;Doctor en Ciencias - Física;Doctorado;2011-10
2776;0;Músico con Enfasis en Guitarra;Pregrado;2004-20
2249;0;Magíster en Ciencias-Física;Maestría;2010-10
2810;0;Profesional en Lenguas Modernas;Pregrado;1988-20
790;0;Especialista en Finanzas;Especialización;1989-20
2021;0;Magíster en Dirección Universitaria;Maestría;1998-10
1376;0;Magíster en Derecho;Maestría;2010-10
1422;0;Especialista en Finanzas;Especialización;1990-10
161;0;Mag?ster en Dise?o;Maestr?a;2017-10
1300;0;Magíster en Antropología;Maestría;2013-20
2758;0;Magíster en Psicología;Maestría;2010-20
1724;0;Especialista en Derecho de Los Negocios Internacionales;Especialización;2012-20
2120;0;Magíster en Derecho;Maestría;2009-10
2428;0;Magíster en Ciencias-Física;Maestría;2010-20
2894;D;Matemático;Pregrado;2006-10
2939;0;Maestro en Textiles;Pregrado;1998-20
1709;0;Magíster en Dirección Universitaria;Maestría;1998-20
1712;0;Especialista en Finanzas;Especialización;1989-10
1652;0;Doctor en Administración;Doctorado;2015-10
126;1;M?sico con Enfasis en Producci?n de Audio y Composici?n;Pregrado;2017-20
114;0;Mag?ster en Dise?o;Maestr?a;2017-20
1250;0;Microbiólogo;Pregrado;2000-10
406;0;Especialista en Telem?tica;Especializaci?n;2018-10
242;0;Mag?ster en Estudios Interdisciplinarios Sobre Desarrollo;Maestr?a;2017-20
1095;0;Magíster en Antropología;Maestría;2013-10
2540;0;Músico con Enfasis en Instrumento - Canto;Pregrado;1998-20
3003;0;Magíster en Matemáticas;Maestría;2016-20
2926;0;Maestro en Textiles;Pregrado;1998-10
943;0;Especialista en Tributación;Especialización;2013-20
724;0;Magíster en Administración;Maestría;2011-20
2610;0;Doctor en Administración;Doctorado;2015-20
357;0;Mag?ster en Derecho Internacional;Maestr?a;2018-10
642;0;Abogado;Pregrado;2000-10
255;0;Doctor en Educaci?n;Doctorado;2017-10
2905;0;Magíster en Matemáticas;Maestría;2016-10
874;0;Abogado;Pregrado;2012-10
2713;0;Músico con Enfasis en Instrumento - Canto;Pregrado;1998-10
1064;0;Doctor en Ciencias - Biología;Doctorado;2005-20
2848;0;LicenciadO en Lenguas Modernas;Pregrado;1977-10
954;0;Magíster en Administración;Maestría;2011-10
374;0;Mag?ster en Derecho Internacional;Maestr?a;2018-20
2437;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1972-20
2703;D;Magíster en Biología;Maestría;1982-20
253;0;Doctor en Educaci?n;Doctorado;2017-20
3060;0;Magíster en Matemáticas;Maestría;1998-20
2302;0;Magíster en Ciencias-Física;Maestría;2009-20
2876;0;LicenciadO en Lenguas Modernas;Pregrado;1977-20
2448;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1960-20
1602;0;Especialista en Legislación Financiera;Especialización;1990-20
375;0;Mtro en Art. Conc: Arts Pl?sticas y Medios Electr?nicos y Arts del Tpo;PROFESIONAL;2018-10
1141;0;ESPECIALISTA EN FAMILIA;Especialización;1983-10
2298;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1972-10
3067;0;Maestro en Textiles;Pregrado;1974-20
2326;0;Magíster en Ciencias-Física;Maestría;2009-10
1236;0;Especialista en Historia y Teoría del Arte Moderno y Contemporáneo;Especialización;2011-10
2128;0;ESPECIALISTA EN FAMILIA;Especialización;1983-20
3164;0;Magíster en Matemáticas;Maestría;2004-20
625;0;Administrador de Empresas;Pregrado;2011-10
823;0;Abogado;Pregrado;2000-20
1930;0;Magíster en Dirección Universitaria;Maestría;2004-10
2190;0;Magíster en Biología;Maestría;1985-20
123;0;M?sico con Enfasis en Instrumento - Oboe;Pregrado;2017-10
2744;0;Especialista en Teoría y Experiencias en Resolución de Conflictos Armados;Especialización;2006-20
2888;0;Matemático;Pregrado;2004-10
394;0;Especialista en Evaluaci?n Social de Proyectos;Especializaci?n;2018-20
853;0;Biólogo;Pregrado;1987-20
1178;0;Antropólogo;Pregrado;2007-10
1643;0;Antropólogo;Pregrado;1971-10
2113;0;Especialista en Legislación Financiera;Especialización;1989-20
3176;0;Biólogo;Pregrado;1999-10
3183;0;Maestro en Arte. Concentración: Historia y Teoría del Arte;Pregrado;2007-20
1571;D;Abogado;Pregrado;1995-20
398;0;Especialista en Evaluaci?n Social de Proyectos;Especializaci?n;2018-10
316;D;F?sico;PROFESIONAL;2018-10
690;0;Antropólogo;Pregrado;2007-20
2301;0;Politólogo;Pregrado;1997-20
1925;0;Literato;Pregrado;2015-20
1190;0;Especialista en Mercadeo;Especialización;2002-10
124;0;M?sico con Enfasis en Teor?a;Pregrado;2017-20
2316;0;Magíster en Derecho Público para la Gestión Administrativa;Maestría;2013-20
3139;0;Maestro en Textiles;Pregrado;2003-10
2269;D;Físico;Pregrado;2008-20
2828;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2009-10
3182;0;Politólogo;Pregrado;1985-20
1329;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2010-20
2026;0;Politólogo;Pregrado;1997-10
2859;0;Matemático;Pregrado;2016-10
2335;0;Diseñador;Pregrado;2012-20
125;0;M?sico con Enfasis en Teor?a;Pregrado;2017-10
890;0;Especialista en Mercadeo;Especialización;2002-20
1259;0;Psicólogo;Pregrado;2009-10
2432;0;Especialista en Teoría y Experiencias en Resolución de Conflictos Armados;Especialización;2006-10
2821;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2009-20
2189;0;Arquitecto;Pregrado;1966-20
3031;0;Matemático;Pregrado;2004-20
1628;0;Antropólogo;Pregrado;1983-20
1075;0;Antropólogo;Pregrado;1983-10
2501;0;Magíster en Biología;Maestría;1973-20
1427;0;Magíster en Ciencias Biológicas. Area: Microbiología;Maestría;2010-20
409;1;Ingeniero Civil;Pregrado;2018-20
578;D;Especialista en Derecho Comercial;Especialización;2011-20
2355;0;Diseñador;Pregrado;2012-10
1390;0;INTERMEDIO ARTES;Intermedio;1993-20
2908;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2010-10
971;0;Psicólogo;Pregrado;2010-10
1444;0;Psicólogo;Pregrado;2009-20
2498;0;Historiador;Pregrado;2006-10
624;0;Especialista en Creación Multimedia;Especialización;2009-10
2230;0;Arquitecto;Pregrado;1966-10
1903;0;Literato;Pregrado;2003-10
251;0;Especialista en Gesti?n de Instituciones Educativas;Especializaci?n;2017-20
373;0;Mag?ster en Derecho, Gobierno y Gesti?n de la Justicia;Maestr?a;2018-10
1271;0;Filósofo;Pregrado;2010-10
138;0;Doctor en Matem?ticas;Doctorado;2017-20
2054;0;Bacteriólogo;Pregrado;1993-20
2812;1;Geocientífico;Pregrado;2016-10
1398;0;Filósofo;Pregrado;2009-20
386;1;Ingeniero Civil;Pregrado;2018-10
471;0;Especialista en Medios de Comunicación;Especialización;1999-20
2630;0;Politólogo;Pregrado;1973-20
195;1;Mag?ster en Ingenier?a Civil;Maestr?a;2017-20
3046;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2010-20
460;0;Magíster en Administración;Maestría;1986-20
2305;0;Físico;Pregrado;2008-10
689;0;Psicólogo;Pregrado;2010-20
2393;0;Historiador;Pregrado;2006-20
254;0;Especialista en Gesti?n de Instituciones Educativas;Especializaci?n;2017-10
980;0;Especialista en Creación Multimedia;Especialización;2010-10
2177;0;Politólogo;Pregrado;1985-10
1726;0;Especialista en Derecho Constitucional;Especialización;1997-20
1570;0;Licenciado en Ciencia Política;Pregrado;1979-20
2386;0;Magíster en Microbiología;Maestría;1994-20
182;0;Ingeniero El?ctrico;Pregrado;2017-10
2517;0;Magíster en Administración;Maestría;1986-10
1985;0;Especialista en Negociación y Relaciones Internacionales;Especialización;2015-10
1006;0;Magíster en Gerencia Ambiental;Maestría;2014-20
2043;0;Bacteriólogo;Pregrado;1981-20
2750;0;Físico;Pregrado;1984-20
1498;D;Magíster en Derecho Público para la Gestión Administrativa;Maestría;2014-20
134;1;Matem?tico;Pregrado;2017-20
58;0;Especialista en Inteligencia de Mercados;Especializaci?n;2017-10
783;0;Microbiólogo;Pregrado;2012-10
2521;0;Magíster en Historia;Maestría;2016-20
19;0;Especialista en Creaci?n Multimedia;Especializaci?n;2017-10
528;0;Especialista en Mercados;Especialización;1996-20
2674;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2015-20
830;0;Especialista en Derecho Comercial;Especialización;1993-20
231;0;Ingeniero Qu?mico;Pregrado;2017-10
3122;0;Especialista en Finanzas;Especialización;2014-10
1827;0;Literato;Pregrado;2015-10
512;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2009-20
296;0;Mag?ster en Filosof?a;Maestr?a;2018-20
1486;0;Magíster en Gerencia Ambiental;Maestría;2014-10
2304;0;Físico;Pregrado;1984-10
1828;0;Literato;Pregrado;2003-20
1158;0;Microbiólogo;Pregrado;2012-20
1293;0;Especialista en Negociación y Relaciones Internacionales;Especialización;2003-10
2647;0;Bacteriólogo;Pregrado;1993-10
1142;0;Especialista en Derecho Comercial;Especialización;2005-20
1581;0;Filósofo;Pregrado;2009-10
1942;0;Arquitecto;Pregrado;1976-10
298;0;Mag?ster en Filosof?a;Maestr?a;2018-10
2629;0;Politólogo;Pregrado;1973-10
232;0;Ingeniero Qu?mico;Pregrado;2017-20
3200;0;Maestro en Arte. Concentración: Medios Electrónicos y Artes del Tiempo;Pregrado;2009-10
318;0;F?sico;Pregrado;2018-10
2446;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1965-10
1305;0;Especialista en Legislación Financiera;Especialización;2016-20
2029;0;Bacteriólogo;Pregrado;1986-10
977;0;Antropólogo;Pregrado;2004-10
3040;0;Maestro en Textiles;Intermedio;1991-20
3184;0;Biólogo;Pregrado;1996-10
1767;0;Magíster en Dirección Universitaria;Maestría;1992-10
454;0;Mag?ster en Gobierno;Maestr?a;2018-10
338;0;Mag?ster en Construcci?n de Paz;Maestr?a;2018-20
1673;0;Especialista en Derecho Comercial;Especialización;2002-20
2869;0;Músico con Enfasis en Dirección Coral;Pregrado;2006-10
709;0;Arquitecto;Pregrado;1976-20
1746;0;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2005-10
1621;0;Maestro en Arte. Concentración: Proyectos Culturales;Pregrado;2010-20
953;0;Especialista en Finanzas;Especialización;1996-10
3052;0;Matemático;Pregrado;1977-10
2635;0;Doctor en Historia;Doctorado;2014-20
879;0;Biólogo;Pregrado;1996-20
2933;0;Maestro en Textiles;Intermedio;1991-10
1359;0;Antropólogo;Pregrado;2004-20
2117;0;Bacteriólogo;Pregrado;1986-20
1475;D;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2012-10
1233;0;Arquitecto;Pregrado;1988-10
372;0;Maestro en Arte. Concentraci?n: Artes Pl?sticas;Pregrado;2018-10
1736;0;Magíster en Dirección Universitaria;Maestría;1992-20
332;0;Mag?ster en Construcci?n de Paz;Maestr?a;2018-10
2058;0;Especialista en Legislación Financiera;Especialización;2004-20
3177;0;Magíster en Ciencia Política;Maestría;2007-20
2752;0;Doctor en Historia;Doctorado;2014-10
1121;0;Magíster en Administración;Maestría;2004-10
1449;0;Magíster en Ciencias Biológicas. Area: Biología;Maestría;2005-20
3117;0;Matemático;Pregrado;1977-20
2518;0;Magíster en Geografía;Maestría;2012-20
2063;0;Magíster en Microbiología;Maestría;1982-20
166;0;Especialista en Econom?a;Especializaci?n;2017-20
2385;0;Físico;Pregrado;2014-20
787;0;Abogado;Pregrado;2005-10
801;0;Magíster en Administración;Maestría;2016-10
2447;0;Especialista en Régimen Jurídico, Financiero y Contable de Impuestos;Especialización;2006-10
1886;0;Magíster en Derecho;Maestría;2015-20
3104;0;Matemático;Pregrado;1989-10
1478;0;Arquitecto;Pregrado;1988-20
1532;0;Filósofo;Pregrado;2016-10
2049;0;Magíster en Microbiología;Maestría;1994-10
1272;0;Administrador de Empresas;Pregrado;2004-20
2108;0;Magíster en Psicología;Maestría;2016-10
1146;0;Biólogo;Pregrado;1984-10
638;0;Magíster en Administración;Maestría;2004-20
2632;0;Magíster en Geografía;Maestría;2012-10
165;0;Especialista en Econom?a;Especializaci?n;2017-10
41;0;Especialista en Legislaci?n Financiera;Especializaci?n;2017-20
3102;0;Matemático;Pregrado;1989-20
2486;0;Magíster en Psicología;Maestría;2004-20
1754;0;Magíster en Derecho;Maestría;2015-10
1707;0;Filósofo;Pregrado;2016-20
1862;0;Especialista en Tributación;Especialización;1992-10
1818;0;Administrador de Empresas;Pregrado;2004-10
1134;0;Biólogo;Pregrado;1984-20
560;0;Microbiólogo;Pregrado;2005-20
1869;0;Literato;Pregrado;2000-20
1384;0;Magíster en Filosofía;Maestría;2015-20
116;0;Mag?ster en Propiedad Intelectual;Maestr?a;2017-20
1480;0;Filósofo;Pregrado;1965-10
3039;0;LicenciadO en Lenguas Modernas;Pregrado;1971-20
11;0;Abogado;Pregrado;2017-20
2698;0;Magíster en Ciencias-Física;Maestría;2004-20
1104;D;Antropólogo;Pregrado;2009-10
270;0;Doctor en Administraci?n;Doctorado;2018-10
1051;0;Microbiólogo;Pregrado;2005-10
2931;0;Matemático;Pregrado;1990-10
1897;D;Literato;Pregrado;2013-10
2035;0;Literato;Pregrado;2000-10
516;0;Magíster en Administración;Maestría;2016-20
1784;0;Abogado;Pregrado;2005-20
1794;0;Filósofo;Pregrado;1965-20
2991;0;Magíster en Matemáticas;Maestría;2011-10
2303;0;Magíster en Ciencias-Física;Maestría;2004-10
876;0;Administrador de Empresas;Pregrado;2016-10
32;0;Mag?ster en Gerencia Ambiental;Maestr?a;2017-20
1565;0;Filósofo;Pregrado;1977-20
2046;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1977-20
1846;0;Literato;Pregrado;2012-20
2116;0;Filósofo;Pregrado;1977-10
473;0;Administrador de Empresas;Pregrado;2016-20
541;0;Especialista en Administración Financiera;Especialización;2012-20
2640;0;Músico con Enfasis en Teoría;Pregrado;2001-20
1656;0;Especialista en Legislación Financiera;Especialización;1995-20
46;0;Mag?ster en Gerencia Ambiental;Maestr?a;2017-10
3221;0;Profesional en Lenguas Modernas;Pregrado;2003-10
3009;0;Magíster en Biología;Maestría;1997-20
61;0;Mag?ster en Propiedad Intelectual;Maestr?a;2017-10
2170;0;Licenciado en Bacteriología y Ciencias Naturales;Pregrado;1977-10
1876;0;Literato;Pregrado;2012-10
1173;0;Historiador del Arte;Pregrado;2014-10
1870;0;Magíster en Filosofía;Maestría;2015-10
13;0;Abogado;Pregrado;2017-10
468;D;Antropólogo;Pregrado;2009-20
1702;0;Especialista en Gerencia de Abastecimiento Estratégico;Especialización;2012-20
1910;0;Literato;Pregrado;1997-20
289;0;Mag?ster en Ciencias Biol?gicas. Area: Microbiolog?a;Maestr?a;2018-10
2545;0;Músico con Enfasis en Producción de Audio;Pregrado;2012-20
1;D;Grado;Nivel;Per?odo de grado
1380;0;INTERMEDIO ARTES;Intermedio;1987-10
965;0;Magíster en Antropología;Maestría;2004-20
1151;0;Arquitecto;Pregrado;2003-20
2232;1;Físico;Pregrado;2010-20
339;0;Polit?logo;Pregrado;2018-20
1622;0;Filósofo;Pregrado;1989-20
2164;0;Magíster en Microbiología;Maestría;2003-10
1953;0;Antropólogo;Pregrado;1977-10
2181;0;Literato;Pregrado;1997-10
2109;0;Magíster en Pedagogía de Lenguas Extranjeras;Maestría;2015-20
1277;0;Maestro en Artes Plásticas;Pregrado;1996-20
2648;0;Músico con Enfasis en Producción de Audio;Pregrado;2012-10
921;0;Arquitecto;Pregrado;2003-10
3100;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2003-20
915;0;Magíster en Antropología;Maestría;2004-10
2642;0;Músico con Enfasis en Instrumento - Canto;Pregrado;2013-20
2706;0;Físico;Pregrado;1987-20
1275;0;Filósofo;Pregrado;1989-10
2855;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2015-10
3213;0;Magíster en Matemáticas;Maestría;1990-20
1582;0;Magíster en Antropología;Maestría;2016-20
2024;0;Bacteriólogo;Pregrado;2001-20
183;1;Ingeniero El?ctrico;Pregrado;2017-20
390;0;Especialista en Ingenier?a de Sistemas H?dricos Urbanos;Especializaci?n;2018-10
1952;0;Químico;Pregrado;2013-10
725;0;Especialista en Mercados;Especialización;1989-10
782;0;Arquitecto;Pregrado;2015-20
3227;1;Historiador del Arte;Pregrado;2014-20
2069;0;Magíster en Estudios Culturales;Maestría;2011-10
149;0;Maestro en Arte. Concentraciones: Artes Pl?sticas y Proyectos Culturales;Pregrado;2017-10
1493;0;Magíster en Antropología;Maestría;2016-10
2891;0;Profesional en Lenguajes y Estudios Socioculturales;Pregrado;2015-20
2687;0;ESTUDIOS MUSICALES;Intermedio;1986-10
2178;0;Abogado;Pregrado;1978-10
2788;0;Bacteriólogo;Pregrado;2001-10
2496;0;Físico;Pregrado;1999-10
2263;D;Físico;Pregrado;2014-10
1132;0;Magíster en Administración;Maestría;1981-20
1523;0;Filósofo;Pregrado;1990-10
1912;0;Químico;Pregrado;2013-20
1630;0;Mtro en Art. Conc: Arts Plásticas y Medios Electrónicos y Arts del Tpo;Pregrado;2013-20
1798;0;Especialista en Mercadeo;Especialización;2008-10
1372;0;Antropólogo;Pregrado;1977-20
594;0;Arquitecto;Pregrado;2015-10
158;0;Maestro en Arte. Concentraciones: Artes Pl?sticas y Proyectos Culturales;Pregrado;2017-20
2162;0;Magíster en Microbiología;Maestría;2003-20
1556;0;Filósofo;Pregrado;2004-10
2962;0;Maestro en Textiles;Pregrado;1995-20
1232;0;Especialista en Mercadeo;Especialización;2008-20
3045;0;Magíster en Matemáticas;Maestría;1989-10
784;0;Biólogo;Pregrado;2007-10
1747;0;Abogado;Pregrado;1978-20
2348;0;Magíster en Ciencias-Física;Maestría;2016-10
2295;0;Magíster en Administración;Maestría;1990-10
3093;0;Especialista en Mercados;Especialización;1990-20
1596;0;Especialista en Derecho Comercial;Especialización;1999-20
1965;0;Magíster en Mercadeo;Maestría;2015-20
1196;0;Magíster en Administración;Maestría;1981-10
2717;0;Magíster en Derecho Privado;Maestría;2016-10
2419;0;Físico;Pregrado;2002-20
2945;0;Maestro en Textiles;Pregrado;1995-10
1252;0;Filósofo;Pregrado;2004-20
1152;0;Biólogo;Pregrado;2007-20
3082;0;Magíster en Matemáticas;Maestría;1990-10
2374;0;Magíster en Ciencias-Física;Maestría;2016-20
277;0;Mag?ster en Derecho;Maestr?a;2018-10
2372;0;Historiador;Pregrado;2001-10
1181;0;Especialista en Mercados;Especialización;1990-10
500;0;Magíster en Administración;Maestría;1990-20
2849;0;Matemático;Pregrado;2011-10
809;0;Magíster en Mercadeo;Maestría;2015-10
3180;0;Magíster en Matemáticas;Maestría;1977-20
2093;0;Magíster en Estudios Culturales;Maestría;2011-20
1608;0;Magíster en Psicología;Maestría;2016-20
1093;0;Magíster en Etnolingüística;Maestría;1996-20
2353;0;Magíster en Historia;Maestría;2011-10
204;0;Mag?ster en Ingenier?a Industrial;Maestr?a;2017-10
2569;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2009-10
509;0;Abogado;Pregrado;1991-10
1193;0;Especialista en Negociación y Relaciones Internacionales;Especialización;2008-10
2633;0;Músico con Enfasis en Dirección Coral;Pregrado;1997-10
1744;0;Magíster en Dirección Universitaria;Maestría;2001-10
2710;0;Magíster en Ciencia Política;Maestría;1981-10
2617;0;Músico con Enfasis en Instrumento - Piano;Pregrado;2010-10
2553;0;Bacteriólogo;Pregrado;1998-10
2414;0;Diseñador Industrial;Pregrado;2004-10
405;0;Mag?ster en Ingenier?a Ambiental;Maestr?a;2018-10
402;0;Doctor en Ingenier?a;Doctorado;2018-10
1674;0;Magíster en Psicología Clínica y de la Salud;Maestría;2016-10
