id;edadEgresado;generoEgresado;celularPrincipalEgresado;emailEgresado;nivelVinculacionEgresado;indiceRelacionamiento;indiceRelacionamientoEstandarizado;idPerfilPractica;idPerfilPersonal;idPerfilGrado
11881;26;F;1;1;Media;0.0;0.0;-1;21758;-1
934;27;M;1;1;Alta;0.2;0.4;-1;11952;-1
22335;32;M;1;1;Media;0.0;0.0;-1;31415;-1
6010;41;M;0;1;Baja;0.0;0.0;1297;-1;-1
12704;41;M;1;1;Media;0.0;0.0;-1;22512;-1
26469;27;M;1;1;Media;0.0;0.0;-1;35266;-1
12265;26;F;1;1;Media;0.0;0.0;-1;22110;-1
16690;55;M;1;1;Baja;0.0;0.0;-1;26200;-1
14203;34;M;1;1;Alta;0.0;0.0;-1;23911;-1
24643;45;M;1;1;Alta;0.0;0.0;-1;33568;-1
5268;34;M;1;1;Media;0.0;0.0;-1;15728;-1
40668;27;M;1;1;Alta;0.0;0.0;-1;48397;-1
12323;33;F;1;1;Baja;0.0;0.0;-1;22159;-1
31435;46;F;1;1;Alta;0.0;0.0;-1;39886;-1
38794;28;M;1;1;Alta;0.0;0.0;-1;46689;-1
38387;46;M;1;1;Media;0.2;0.4;-1;46306;-1
1361;45;M;0;1;Baja;0.0;0.0;-1;12303;-1
16650;42;F;1;1;Baja;0.0;0.0;-1;26163;-1
46;49;M;0;1;Baja;0.0;0.0;-1;-1;-1
20206;33;M;0;1;Baja;0.0;0.0;-1;29430;-1
7916;36;F;1;1;Baja;0.0;0.0;-1;18136;-1
21117;33;F;1;1;Media;0.0;0.0;-1;30280;-1
40674;35;M;1;1;Alta;0.0;0.0;-1;48403;-1
33230;-1;M;1;1;Baja;0.0;0.0;-1;41548;-1
36648;60;M;1;1;Media;0.0;0.0;-1;44714;-1
39369;29;M;1;1;Alta;0.0;0.0;-1;47225;-1
18723;42;M;1;1;Alta;0.0;0.0;-1;28068;-1
17735;30;M;1;1;Media;0.0;0.0;-1;27161;-1
26296;30;M;1;1;Media;0.0;0.0;-1;35105;-1
8732;38;F;1;1;Media;0.0;0.0;-1;18877;-1
36530;33;F;1;1;Alta;0.0;0.0;-1;44602;-1
15208;45;F;1;1;Media;0.0;0.0;-1;24839;-1
25892;40;M;0;1;Baja;0.0;0.0;-1;34724;-1
30617;61;M;1;1;Baja;0.0;0.0;-1;39121;-1
2535;28;F;1;1;Baja;0.0;0.0;-1;13317;-1
20207;23;F;1;1;Baja;0.2;0.4;-1;-1;-1
4970;27;M;1;1;Alta;0.0;0.0;-1;15472;-1
23114;40;M;0;1;Media;0.0;0.0;-1;32147;-1
28864;45;M;1;1;Alta;0.0;0.0;-1;37509;-1
35752;66;M;0;1;Baja;0.0;0.0;-1;43882;-1
2903;27;F;1;1;Baja;0.0;0.0;-1;13637;-1
20797;-1;M;1;1;Baja;0.0;0.0;-1;29985;-1
11194;31;M;1;1;Media;0.0;0.0;-1;21126;-1
41100;26;M;1;1;Alta;0.0;0.0;-1;48788;-1
12900;74;M;1;1;Alta;0.3;0.6;-1;-1;-1
8746;36;M;1;1;Alta;0.0;0.0;2635;18888;-1
15214;26;M;1;1;Alta;0.0;0.0;-1;24844;-1
17391;41;M;1;1;Media;0.0;0.0;-1;26852;-1
10577;33;M;1;1;Baja;0.0;0.0;-1;20572;-1
12675;47;F;0;1;Baja;0.0;0.0;-1;22485;-1
7814;25;F;1;1;Baja;0.0;0.0;-1;18041;-1
19010;29;F;1;1;Media;0.0;0.0;-1;28323;-1
23092;52;M;1;1;Media;0.0;0.0;-1;32128;-1
40830;23;F;1;1;Baja;0.0;0.0;-1;48543;-1
32402;-1;M;1;1;Baja;0.0;0.0;-1;40764;-1
2966;63;M;1;1;Alta;0.0;0.0;-1;13690;-1
8838;-1;M;1;0;Media;0.0;0.0;-1;18970;-1
36426;47;M;1;1;Baja;0.0;0.0;-1;44504;-1
37655;37;M;1;1;Baja;0.0;0.0;-1;45620;-1
28702;36;F;1;1;Media;0.0;0.0;-1;37361;-1
4597;36;M;1;1;Media;0.0;0.0;-1;15139;-1
27345;-1;M;1;1;Alta;0.0;0.0;-1;36097;-1
6512;44;F;1;1;Baja;0.0;0.0;-1;16864;-1
26949;31;F;1;1;Baja;0.0;0.0;-1;35722;-1
21182;31;F;1;1;Alta;0.0;0.0;-1;30343;-1
32569;36;M;1;1;Alta;0.3;0.6;-1;40924;-1
13888;61;M;1;1;Baja;0.3;0.6;-1;-1;-1
25792;39;M;1;1;Media;0.0;0.0;-1;34626;-1
29458;52;M;0;0;Baja;0.0;0.0;2993;-1;-1
14421;37;M;1;1;Media;0.0;0.0;-1;24115;-1
27702;37;M;1;1;Alta;0.3;0.6;163;-1;-1
2897;39;M;0;1;Baja;0.0;0.0;1389;13631;-1
10397;29;F;1;1;Media;0.0;0.0;-1;20402;-1
28449;58;F;1;1;Alta;0.0;0.0;-1;37131;-1
12488;63;M;1;1;Baja;0.0;0.0;-1;22313;-1
38315;39;F;1;1;Alta;0.0;0.0;-1;46238;-1
14207;26;M;1;1;Alta;0.0;0.0;-1;23915;-1
37458;65;M;1;1;Alta;0.0;0.0;1747;45439;-1
676;44;F;1;1;Media;0.0;0.0;-1;11754;-1
27311;39;F;1;1;Media;0.0;0.0;-1;36065;-1
4899;33;F;1;1;Baja;0.0;0.0;-1;15406;-1
8723;35;M;1;1;Baja;0.0;0.0;-1;18868;-1
17052;33;M;1;1;Alta;0.0;0.0;-1;26535;-1
13312;33;F;1;1;Baja;0.0;0.0;-1;23076;-1
18056;32;M;1;1;Alta;0.0;0.0;-1;27458;-1
36682;41;F;1;1;Media;0.0;0.0;-1;44745;-1
38435;43;M;1;1;Alta;0.0;0.0;-1;46350;-1
13252;51;M;1;1;Baja;0.0;0.0;-1;23021;-1
16552;-1;F;1;1;Media;0.0;0.0;-1;26072;-1
36782;39;F;1;1;Media;0.0;0.0;-1;44840;-1
104;32;F;1;1;Alta;0.0;0.0;-1;11276;-1
4602;24;F;1;1;Media;0.2;0.4;-1;15144;-1
17829;47;F;1;1;Baja;0.0;0.0;-1;27250;-1
32843;41;F;1;1;Media;0.0;0.0;-1;41180;-1
33765;41;M;1;1;Baja;0.0;0.0;-1;42039;-1
36447;40;M;1;1;Media;0.2;0.4;-1;-1;-1
15622;26;M;1;1;Media;0.0;0.0;-1;25217;-1
25909;56;M;1;1;Baja;0.0;0.0;-1;34739;-1
35676;40;F;0;1;Baja;0.0;0.0;-1;43810;-1
9738;30;M;1;1;Alta;0.0;0.0;-1;19792;-1
11856;33;M;1;1;Alta;0.0;0.0;-1;21736;-1
13056;37;M;1;1;Alta;0.0;0.0;-1;22842;-1
28240;36;M;1;1;Media;0.0;0.0;-1;36934;-1
3648;55;F;1;1;Media;0.0;0.0;-1;14294;-1
29038;-1;F;1;1;Media;0.0;0.0;1753;37667;-1
40250;-1;F;1;1;Baja;0.0;0.0;2627;-1;-1
21748;-1;M;1;1;Baja;0.0;0.0;-1;30866;-1
6457;28;M;1;1;Alta;0.0;0.0;-1;16813;-1
36975;57;M;1;1;Baja;0.0;0.0;-1;45006;-1
14711;35;F;1;1;Media;0.0;0.0;-1;24383;-1
2028;35;M;1;1;Alta;0.2;0.4;-1;12876;-1
23336;66;M;1;1;Media;0.0;0.0;-1;32357;-1
10440;50;F;1;1;Media;0.0;0.0;616;20441;-1
13487;37;M;1;1;Media;0.0;0.0;-1;23235;-1
2086;44;M;1;1;Alta;0.0;0.0;-1;12922;-1
22017;23;F;1;1;Media;0.0;0.0;-1;31122;-1
25858;47;M;0;1;Baja;0.0;0.0;-1;34690;-1
3878;51;M;0;1;Baja;0.0;0.0;-1;14505;-1
5391;70;M;1;1;Media;0.0;0.0;-1;15841;-1
6585;45;M;1;1;Alta;0.0;0.0;-1;16930;-1
29066;33;M;0;0;Baja;0.0;0.0;-1;37693;-1
23390;-1;M;1;1;Alta;0.0;0.0;-1;32406;-1
34822;32;M;1;1;Media;0.0;0.0;-1;43014;-1
36007;36;M;1;1;Alta;0.0;0.0;-1;44117;-1
24416;33;M;1;1;Alta;0.0;0.0;-1;33359;-1
24174;41;M;1;1;Media;0.0;0.0;-1;33135;-1
17701;55;M;1;1;Baja;0.0;0.0;-1;27128;-1
7549;29;M;1;1;Alta;0.0;0.0;-1;17796;-1
16293;29;M;1;1;Alta;0.0;0.0;-1;25836;-1
26822;33;M;1;1;Media;0.0;0.0;-1;35603;-1
40202;23;F;1;1;Media;0.0;0.0;-1;47974;-1
30426;32;F;1;1;Baja;0.0;0.0;-1;38945;-1
1998;64;M;1;1;Media;0.0;0.0;-1;12850;-1
11001;42;M;1;1;Alta;0.0;0.0;-1;20953;-1
19987;26;M;1;1;Media;0.0;0.0;-1;29220;-1
36418;35;F;1;1;Baja;0.0;0.0;-1;44497;-1
30778;45;F;1;1;Baja;0.0;0.0;-1;39271;-1
17429;82;M;1;1;Alta;0.0;0.0;-1;26884;-1
27589;-1;F;1;1;Baja;0.0;0.0;-1;36324;-1
7568;44;F;1;1;Baja;0.0;0.0;-1;17815;-1
12535;31;F;1;1;Media;0.0;0.0;-1;22358;-1
37432;55;M;1;1;Baja;0.0;0.0;-1;45416;-1
1354;32;F;1;1;Media;0.0;0.0;-1;12298;-1
15793;33;F;1;1;Media;0.0;0.0;-1;25372;-1
23741;33;F;0;1;Baja;0.0;0.0;-1;32728;-1
35823;57;M;1;1;Media;0.0;0.0;-1;43946;-1
38232;41;M;0;1;Alta;0.0;0.0;-1;46157;-1
30327;57;M;1;1;Baja;0.0;0.0;-1;38855;-1
38432;27;F;1;1;Media;0.0;0.0;-1;46347;-1
11661;33;M;1;1;Baja;0.0;0.0;-1;21559;-1
13876;59;M;1;1;Alta;0.0;0.0;-1;23600;-1
32149;45;F;0;1;Baja;0.0;0.0;-1;40534;-1
1894;48;F;1;1;Media;0.0;0.0;-1;12754;-1
14414;46;M;1;1;Media;0.0;0.0;-1;24110;-1
10013;36;F;1;1;Baja;0.0;0.0;-1;20042;-1
17753;61;F;1;1;Alta;0.0;0.0;-1;27178;-1
30229;51;F;1;1;Baja;0.0;0.0;-1;38760;-1
23230;37;M;0;1;Media;0.0;0.0;-1;32259;-1
19629;30;F;1;1;Alta;0.0;0.0;-1;28890;-1
30290;-1;M;0;1;Baja;0.0;0.0;-1;38819;-1
5214;25;M;1;1;Baja;0.0;0.0;-1;15681;-1
16553;30;M;0;1;Alta;0.0;0.0;-1;26073;-1
17424;29;M;1;1;Alta;0.2;0.4;1384;-1;-1
27661;58;M;0;0;Baja;0.0;0.0;-1;36394;-1
6843;-1;M;1;1;Media;0.0;0.0;-1;17160;-1
7364;53;M;1;1;Baja;0.0;0.0;-1;17628;-1
5514;29;M;1;1;Media;0.0;0.0;-1;15949;-1
6118;43;M;1;1;Media;0.0;0.0;-1;16497;-1
33318;31;M;1;1;Alta;0.0;0.0;-1;41631;-1
16534;35;M;1;1;Baja;0.0;0.0;-1;26056;-1
28128;35;F;1;1;Baja;0.0;0.0;-1;36827;-1
5851;25;F;1;1;Baja;0.0;0.0;-1;16256;-1
33054;43;M;1;1;Alta;0.3;0.6;-1;41387;-1
28347;46;F;1;1;Media;0.0;0.0;-1;37036;-1
11125;29;M;1;1;Alta;0.0;0.0;-1;21065;-1
11818;40;F;1;1;Baja;0.0;0.0;-1;21701;-1
32476;35;F;1;1;Media;0.0;0.0;-1;40837;-1
24052;33;F;1;1;Alta;0.0;0.0;-1;33018;-1
31948;32;F;1;1;Media;0.0;0.0;-1;40352;-1
21616;73;F;1;1;Baja;0.0;0.0;-1;30741;-1
25493;27;F;1;1;Alta;0.0;0.0;-1;34360;-1
23294;32;M;1;1;Alta;0.0;0.0;-1;32317;-1
14551;37;M;1;1;Media;0.0;0.0;-1;24235;-1
19756;34;F;1;1;Media;0.0;0.0;-1;29006;-1
20065;28;M;1;1;Alta;0.0;0.0;-1;29294;-1
29300;33;M;1;1;Baja;0.0;0.0;-1;37905;-1
35056;44;F;1;1;Baja;0.0;0.0;2809;43232;-1
11485;33;F;1;1;Media;0.0;0.0;-1;21394;-1
36656;32;M;1;1;Alta;0.0;0.0;-1;44722;-1
36691;40;F;1;1;Baja;0.0;0.0;-1;44753;-1
41254;24;F;1;1;Alta;0.0;0.0;-1;48928;-1
223;36;F;1;1;Alta;0.0;0.0;-1;11382;-1
37501;87;M;1;1;Baja;0.0;0.0;-1;-1;-1
2820;31;M;1;1;Alta;0.0;0.0;-1;13565;-1
28297;51;M;0;1;Media;0.3;0.6;1390;-1;-1
1508;-1;M;0;1;Baja;0.0;0.0;-1;-1;-1
2181;23;F;1;1;Media;0.2;0.4;-1;-1;-1
7840;25;M;1;1;Alta;0.0;0.0;-1;18066;-1
15631;34;F;1;1;Baja;0.0;0.0;-1;25226;-1
25629;36;M;1;1;Baja;0.0;0.0;2835;34483;-1
34894;38;M;1;1;Baja;0.0;0.0;-1;43084;-1
16981;53;M;1;1;Media;0.0;0.0;-1;26467;-1
30119;54;F;0;0;Baja;0.0;0.0;-1;38657;-1
38039;34;F;1;1;Media;0.0;0.0;-1;45979;-1
11417;39;M;1;1;Media;0.0;0.0;-1;21329;-1
22307;48;F;1;1;Baja;0.0;0.0;-1;31391;-1
30624;72;M;1;1;Alta;0.0;0.0;-1;39128;-1
13847;26;F;1;1;Alta;0.2;0.4;165;-1;-1
21758;31;F;1;1;Baja;0.0;0.0;-1;30876;-1
4748;27;M;1;1;Baja;0.0;0.0;-1;15271;-1
6735;27;F;1;1;Alta;0.0;0.0;-1;17059;-1
13338;30;F;1;1;Media;0.0;0.0;-1;23100;-1
22058;52;M;0;1;Baja;0.0;0.0;-1;31162;-1
16205;61;M;1;1;Media;0.0;0.0;-1;25756;-1
22973;46;M;1;1;Media;0.0;0.0;3057;-1;-1
26632;33;M;1;1;Alta;0.0;0.0;-1;35421;-1
21456;35;F;0;1;Media;0.0;0.0;-1;30598;-1
30184;56;M;1;1;Baja;0.0;0.0;-1;38717;-1
22432;38;M;1;1;Media;0.0;0.0;-1;31509;-1
5671;73;M;1;1;Alta;0.0;0.0;-1;16096;-1
9071;55;M;1;1;Baja;0.0;0.0;-1;19184;-1
19622;35;M;1;1;Alta;0.0;0.0;-1;28884;-1
28453;47;F;1;1;Baja;0.0;0.0;-1;37135;-1
23822;39;M;1;1;Baja;0.0;0.0;-1;32802;-1
3235;56;F;1;1;Media;0.0;0.0;-1;13923;-1
37161;56;F;1;1;Media;0.3;0.6;-1;-1;-1
9912;47;M;1;1;Alta;0.0;0.0;1574;-1;-1
5828;23;M;1;1;Alta;0.2;0.4;-1;-1;-1
14262;39;M;1;1;Media;0.0;0.0;-1;23968;-1
17559;45;M;1;1;Media;0.0;0.0;-1;26996;-1
21328;28;F;1;1;Media;0.0;0.0;-1;30476;-1
752;55;M;1;1;Alta;0.0;0.0;-1;11812;-1
11867;26;F;1;1;Media;0.0;0.0;-1;21746;-1
32958;53;F;0;0;Baja;0.0;0.0;-1;41295;-1
39465;28;F;1;1;Alta;0.0;0.0;-1;47312;-1
709;57;F;0;0;Baja;0.0;0.0;-1;-1;-1
34466;82;M;0;1;Media;0.0;0.0;-1;42697;-1
21948;31;M;1;1;Alta;0.0;0.0;-1;31059;-1
34526;53;M;1;1;Baja;0.0;0.0;-1;42753;-1
34607;37;F;1;1;Media;0.0;0.0;-1;42826;-1
37367;39;M;1;1;Media;0.0;0.0;-1;45357;-1
12521;27;F;1;1;Media;0.0;0.0;-1;22344;-1
3138;57;M;1;1;Baja;0.0;0.0;-1;13840;-1
7545;42;M;1;1;Media;0.0;0.0;-1;17792;-1
33916;41;F;1;1;Baja;0.0;0.0;-1;42181;-1
799;24;M;1;1;Alta;0.0;0.0;-1;11850;-1
7656;31;M;1;1;Media;0.0;0.0;-1;17894;-1
5198;59;M;1;1;Alta;0.0;0.0;-1;15667;-1
24280;32;M;1;1;Media;0.0;0.0;-1;33236;-1
32252;58;M;0;1;Baja;0.0;0.0;2814;-1;-1
35674;66;M;1;1;Media;0.0;0.0;-1;43808;-1
16878;37;F;1;1;Media;0.0;0.0;-1;26372;-1
18756;70;F;1;1;Alta;0.5;1.0;-1;-1;-1
26127;32;M;1;1;Media;0.0;0.0;-1;34946;-1
8681;41;M;0;1;Media;0.0;0.0;-1;18828;-1
12030;36;F;1;1;Media;0.0;0.0;-1;21892;-1
13008;34;F;1;1;Media;0.0;0.0;-1;22797;-1
15217;29;F;1;1;Baja;0.0;0.0;-1;24847;-1
13944;25;F;1;1;Alta;0.0;0.0;-1;23663;2
3775;31;M;1;1;Media;0.0;0.0;-1;14409;-1
18794;40;F;1;1;Media;0.0;0.0;-1;28127;-1
22428;36;F;1;1;Baja;0.0;0.0;-1;31505;-1
39080;30;M;1;1;Alta;0.0;0.0;-1;46953;-1
18763;-1;M;0;0;Baja;0.0;0.0;2490;-1;-1
4507;-1;M;1;1;Alta;0.0;0.0;-1;15060;-1
4321;32;F;1;1;Baja;0.0;0.0;-1;14905;-1
13211;22;M;1;1;Media;0.0;0.0;-1;22986;-1
5174;41;M;1;1;Baja;0.0;0.0;-1;15647;-1
6767;25;F;1;1;Baja;0.0;0.0;-1;17090;-1
7659;63;F;1;1;Alta;0.0;0.0;-1;-1;-1
27799;31;M;1;1;Media;0.0;0.0;-1;36521;-1
35796;-1;M;1;1;Media;0.0;0.0;-1;43921;-1
9122;46;M;1;1;Media;0.0;0.0;-1;19226;-1
5424;27;M;1;1;Alta;0.0;0.0;-1;15868;-1
5397;-1;M;0;0;Baja;0.0;0.0;-1;15846;-1
3063;38;M;1;1;Baja;0.0;0.0;-1;13773;-1
27927;67;M;0;1;Alta;0.0;0.0;-1;-1;-1
35080;-1;F;1;1;Media;0.3;0.6;-1;43255;-1
6898;44;F;1;1;Alta;0.0;0.0;-1;17211;-1
29948;32;F;1;1;Baja;0.0;0.0;-1;38500;-1
38490;40;M;1;1;Media;0.0;0.0;-1;46401;-1
23685;-1;F;1;1;Media;0.0;0.0;-1;32677;-1
2374;57;F;0;1;Baja;0.0;0.0;-1;13173;-1
17539;39;M;1;1;Baja;0.0;0.0;-1;26980;-1
33026;55;F;1;1;Media;0.0;0.0;-1;41360;-1
16316;35;M;1;1;Alta;0.0;0.0;-1;25857;-1
5114;69;M;1;1;Baja;0.0;0.0;-1;15593;-1
5327;41;F;1;1;Alta;0.0;0.0;-1;15784;-1
31980;51;M;1;1;Media;0.0;0.0;-1;40382;-1
37780;32;M;1;1;Alta;0.0;0.0;-1;45734;-1
3085;29;M;1;1;Media;0.0;0.0;-1;13793;-1
18556;28;F;1;1;Alta;0.0;0.0;2600;-1;-1
34549;39;M;1;1;Media;0.0;0.0;1234;-1;-1
39520;38;M;1;1;Media;0.0;0.0;-1;47365;-1
3392;27;M;1;1;Alta;0.2;0.4;-1;14065;-1
38444;47;M;0;1;Alta;0.2;0.4;-1;46359;-1
29659;40;F;0;1;Media;0.0;0.0;-1;38237;-1
11652;32;F;1;1;Baja;0.0;0.0;-1;21551;-1
34094;46;F;0;1;Baja;0.0;0.0;-1;42348;-1
22965;52;F;0;1;Alta;0.0;0.0;-1;32009;-1
6422;49;F;0;1;Baja;0.0;0.0;-1;16780;-1
4209;33;M;1;1;Baja;0.0;0.0;-1;14806;-1
3233;26;M;0;1;Media;0.0;0.0;2865;13922;-1
17702;27;M;1;1;Alta;0.0;0.0;-1;27129;-1
39817;34;M;1;1;Media;0.0;0.0;-1;47630;-1
4873;-1;M;0;0;Baja;0.0;0.0;2279;-1;-1
37569;41;M;1;1;Media;0.0;0.0;-1;45540;-1
38486;45;F;1;1;Media;0.0;0.0;3071;-1;-1
12873;27;F;1;1;Media;0.0;0.0;-1;22670;-1
27513;46;M;1;1;Media;0.2;0.4;-1;-1;-1
11724;45;F;1;1;Alta;0.0;0.0;-1;21616;-1
27781;39;M;1;1;Media;0.0;0.0;-1;36506;-1
7198;-1;F;0;0;Baja;0.0;0.0;3091;-1;-1
24435;27;F;1;1;Baja;0.0;0.0;-1;33374;-1
18415;62;M;1;1;Alta;0.0;0.0;-1;27789;-1
1473;45;F;0;0;Baja;0.0;0.0;2928;12396;-1
15908;54;F;1;1;Baja;0.0;0.0;-1;25480;-1
15929;24;F;1;1;Baja;0.0;0.0;-1;25498;-1
22251;-1;F;1;1;Media;0.0;0.0;-1;31339;-1
3707;32;F;1;1;Alta;0.0;0.0;-1;14350;-1
39624;30;M;0;1;Baja;0.0;0.0;-1;47463;-1
39098;29;M;1;1;Media;0.0;0.0;-1;46971;-1
39650;-1;F;0;0;Baja;0.0;0.0;3142;-1;-1
15133;48;F;1;1;Baja;0.0;0.0;-1;24770;-1
15343;27;F;1;1;Alta;0.0;0.0;-1;24966;-1
29194;38;M;1;1;Alta;0.0;0.0;-1;37808;-1
41181;24;F;1;1;Media;0.0;0.0;-1;48861;-1
11619;40;F;1;1;Media;0.0;0.0;-1;21519;-1
3189;34;M;1;1;Media;0.0;0.0;-1;13885;-1
22616;37;F;1;1;Media;0.0;0.0;-1;31676;-1
6477;29;M;1;1;Media;0.0;0.0;-1;16830;-1
26288;30;F;1;1;Media;0.0;0.0;-1;35097;-1
27984;39;F;1;1;Baja;0.0;0.0;-1;36693;-1
40400;30;M;1;1;Alta;0.0;0.0;-1;48150;-1
9380;33;F;1;1;Alta;0.0;0.0;255;19463;-1
32065;70;M;0;1;Media;0.0;0.0;-1;-1;-1
34475;38;M;1;1;Alta;0.0;0.0;2784;42705;-1
5000;43;F;1;1;Baja;0.0;0.0;-1;15498;-1
7718;25;M;1;1;Media;0.2;0.4;-1;17954;-1
21335;45;F;1;1;Alta;0.3;0.6;-1;30483;-1
20144;34;F;1;1;Media;0.0;0.0;-1;29368;-1
32722;45;M;1;1;Alta;0.0;0.0;-1;41070;-1
12247;31;M;1;1;Media;0.0;0.0;-1;22092;-1
3940;41;M;1;1;Alta;0.0;0.0;-1;14560;-1
15424;38;F;1;1;Media;0.0;0.0;1424;25038;-1
35192;-1;F;1;1;Media;0.0;0.0;-1;43359;-1
19318;30;F;1;1;Baja;0.0;0.0;-1;28603;-1
26458;55;M;1;1;Media;0.0;0.0;-1;35256;-1
14562;-1;F;0;0;Baja;0.0;0.0;-1;24246;-1
10698;41;M;1;1;Media;0.0;0.0;-1;20681;-1
11728;41;M;1;1;Alta;0.0;0.0;145;-1;-1
14813;42;F;1;1;Media;0.0;0.0;-1;24474;-1
4331;33;M;1;1;Alta;0.0;0.0;-1;14912;-1
30584;29;F;1;1;Media;0.0;0.0;-1;39091;-1
32683;37;F;1;1;Baja;0.0;0.0;1108;41035;-1
29273;33;M;1;1;Media;0.0;0.0;-1;37882;-1
13915;39;F;1;1;Baja;0.0;0.0;-1;23636;-1
40408;47;F;1;1;Media;0.0;0.0;-1;48158;-1
30220;-1;M;1;1;Baja;0.0;0.0;-1;38751;-1
2463;24;M;0;1;Baja;0.0;0.0;-1;-1;-1
909;32;M;1;1;Media;0.0;0.0;-1;11931;-1
26945;40;M;1;1;Media;0.0;0.0;-1;35718;-1
25588;35;F;1;1;Media;0.0;0.0;-1;34449;-1
14835;26;M;1;1;Media;0.0;0.0;-1;24494;-1
17964;27;F;1;1;Baja;0.0;0.0;-1;27371;-1
2490;29;F;1;1;Baja;0.0;0.0;-1;13276;-1
9946;73;M;0;1;Media;0.0;0.0;-1;-1;-1
18718;46;F;0;1;Baja;0.0;0.0;-1;28063;-1
9157;26;F;1;1;Alta;0.0;0.0;-1;19259;-1
9306;53;M;1;1;Alta;0.2;0.4;-1;-1;-1
7026;53;M;0;1;Baja;0.0;0.0;-1;17325;-1
10311;61;F;1;1;Baja;0.0;0.0;-1;20321;-1
8224;28;F;1;1;Alta;0.0;0.0;-1;18413;-1
36499;37;M;1;1;Media;0.0;0.0;-1;44574;-1
23951;38;F;1;1;Baja;0.0;0.0;-1;32925;-1
19036;33;F;1;1;Media;0.0;0.0;-1;28349;-1
17929;25;M;1;1;Alta;0.0;0.0;-1;27336;-1
12552;34;M;1;1;Baja;0.0;0.0;-1;22374;-1
21797;33;M;1;1;Media;0.0;0.0;194;-1;-1
15592;27;F;1;1;Baja;0.0;0.0;-1;25189;-1
8075;41;F;1;1;Media;0.3;0.6;-1;18276;-1
41192;26;M;1;1;Alta;0.0;0.0;-1;48872;-1
30048;64;M;1;1;Media;0.0;0.0;-1;38591;-1
35109;30;F;1;1;Media;0.0;0.0;-1;43282;-1
19633;33;F;1;1;Alta;0.0;0.0;-1;28894;-1
39118;22;M;1;1;Media;0.0;0.0;-1;46989;-1
35078;39;F;1;1;Baja;0.0;0.0;-1;43253;-1
37063;45;F;0;1;Baja;0.0;0.0;1935;45085;-1
47;36;F;0;1;Media;0.0;0.0;-1;11229;-1
24144;44;M;1;1;Alta;0.0;0.0;-1;33105;-1
16903;32;F;1;1;Alta;0.0;0.0;-1;26394;-1
16075;45;M;1;1;Media;0.0;0.0;-1;25634;-1
30424;60;M;0;1;Baja;0.0;0.0;-1;38943;-1
25212;47;F;0;1;Baja;0.0;0.0;-1;34096;-1
13535;29;M;1;1;Alta;0.0;0.0;-1;23283;-1
33688;51;F;1;1;Baja;0.0;0.0;-1;41966;-1
1917;57;M;1;1;Alta;0.0;0.0;-1;12776;-1
15988;25;M;1;1;Alta;0.0;0.0;-1;25552;-1
28064;53;F;1;1;Alta;0.0;0.0;-1;36766;-1
23241;40;M;1;1;Baja;0.0;0.0;-1;32268;-1
40412;30;M;1;1;Alta;0.0;0.0;-1;48162;-1
6094;-1;M;0;0;Baja;0.0;0.0;-1;16474;-1
31611;56;M;0;0;Baja;0.0;0.0;-1;40048;-1
4113;42;M;1;1;Alta;0.0;0.0;-1;14720;-1
23587;41;M;1;1;Baja;0.0;0.0;-1;32587;-1
2349;53;M;0;0;Baja;0.0;0.0;-1;-1;-1
10267;52;M;0;0;Baja;0.0;0.0;-1;20280;-1
25237;42;F;1;1;Media;0.0;0.0;-1;34119;-1
26844;57;M;0;1;Baja;0.0;0.0;-1;35623;-1
10900;32;M;1;1;Alta;0.0;0.0;-1;20863;-1
40283;40;M;1;1;Media;0.0;0.0;-1;48043;-1
6440;33;M;1;1;Alta;0.3;0.6;-1;16797;-1
30144;52;F;0;1;Baja;0.0;0.0;-1;38679;-1
5088;72;F;1;1;Baja;0.0;0.0;-1;15569;-1
1499;27;M;1;1;Media;0.0;0.0;-1;12419;-1
7739;33;F;1;1;Baja;0.0;0.0;-1;17974;-1
34534;35;F;1;1;Baja;0.0;0.0;-1;42760;-1
32260;46;M;1;1;Alta;0.0;0.0;-1;40638;-1
34808;40;F;0;1;Baja;0.0;0.0;816;-1;-1
25031;43;F;1;1;Media;0.0;0.0;-1;33930;-1
6569;37;M;1;1;Media;0.0;0.0;-1;16915;-1
38753;34;F;1;1;Baja;0.0;0.0;-1;46648;-1
4887;50;M;1;1;Media;0.0;0.0;-1;15395;-1
3890;60;F;1;1;Media;0.0;0.0;-1;-1;-1
37562;43;M;1;1;Baja;0.0;0.0;-1;45533;-1
20412;35;F;1;1;Media;0.0;0.0;-1;29625;-1
19120;72;M;0;0;Baja;0.0;0.0;-1;28427;-1
7516;26;M;1;1;Baja;0.3;0.6;-1;-1;-1
33361;38;M;1;1;Baja;0.0;0.0;-1;41672;-1
38709;28;M;1;1;Alta;0.0;0.0;-1;46604;-1
1655;37;F;0;1;Baja;0.0;0.0;-1;-1;-1
20958;48;F;0;1;Baja;0.0;0.0;-1;30134;-1
34942;51;M;1;1;Baja;0.0;0.0;-1;43129;-1
48;43;F;1;1;Baja;0.0;0.0;-1;11230;-1
25337;44;F;0;1;Baja;0.0;0.0;-1;34212;-1
26414;39;M;1;1;Media;0.0;0.0;-1;35217;-1
9165;38;F;1;1;Baja;0.0;0.0;-1;19267;-1
24344;39;F;1;1;Media;0.0;0.0;-1;33293;-1
